1, 2681188, 1921, 1
1, 2681188, 1687, 2
1, 2681188, 1704, 3
1, 2681188, 2276, 4
1, 2681188, 7263, 5
1, 2681188, 101154, 6
1, 2681188, 1906, 1
1, 2681188, 1655, 2
1, 2681188, 1702, 3
1, 2681188, 1734, 4
1, 2681188, 3770, 5
1, 2681188, 55655, 6
1, 0, 125, 1
1, 103218, 312, 1
1, 256818, 422, 1
1, 26215218, 15184, 1
1, 104858010, 60093, 1
1, 0, 169, 1
1, 2681188, 3462, 1
1, 2681188, 1003, 1
